,0
19945,2
10488,5
22628,3
6117,3
109,1
405,2
5767,3
23165,3
13905,1
10413,5
21959,3
12212,1
6202,3
23852,3
879,3
8375,5
16017,2
14032,1
25783,4
24412,4
3419,5
21411,3
6495,3
6165,3
17697,2
16004,2
23505,3
16611,2
21356,3
19227,2
10696,5
18980,2
1954,4
12590,1
14382,1
4604,5
4470,5
13175,1
12550,1
10733,5
13514,1
13449,1
26021,4
17044,2
22633,3
5241,1
24528,4
22473,3
25308,4
14590,1
18355,2
3436,5
12413,1
26380,4
23724,3
9985,5
15781,2
7069,4
14556,1
26194,4
442,2
22616,3
11442,1
11765,1
5094,1
4054,5
20737,3
16508,2
7015,4
13362,1
6910,4
12964,1
26608,4
1522,4
4707,5
18823,2
3135,5
23961,4
4896,1
15687,2
12072,1
13550,1
655,3
21642,3
10371,5
7310,4
17766,2
18177,2
8294,5
23080,3
2360,5
21426,3
16196,2
3144,5
21465,3
22369,3
19007,2
22223,3
14092,1
5362,1
18322,2
1669,4
15235,1
4173,5
9206,5
1886,4
22225,3
1604,4
8785,5
7709,4
24124,4
23188,3
23532,3
1048,3
9043,5
10352,5
6648,3
24664,4
1284,4
5875,3
2391,5
26566,4
10414,5
11098,1
14687,1
16417,2
10357,5
9169,5
9975,5
8280,5
23095,3
2398,5
7357,4
20716,3
5668,2
3863,5
6935,4
2885,5
2843,5
25611,4
20052,2
17617,2
26568,4
22150,3
12220,1
5210,1
6798,3
15342,2
23672,3
11048,1
26326,4
3949,5
17263,2
11128,1
13587,1
12436,1
21593,3
14016,1
10310,5
19614,2
8036,4
6190,3
4145,5
107,1
9088,5
4835,1
3612,5
24265,4
19074,2
11062,1
8767,5
11123,1
12292,1
13458,1
21083,3
23492,3
13092,1
14989,1
678,3
20855,3
5998,3
23070,3
2471,5
2780,5
169,1
8276,5
26677,4
19899,2
11382,1
8357,5
19078,2
14449,1
21336,3
902,3
10786,5
2275,5
22359,3
7056,4
22212,3
25960,4
7146,4
18822,2
21857,3
9761,5
12508,1
11663,1
12217,1
19702,2
66,1
20350,3
23328,3
24112,4
15885,2
20007,2
26562,4
6298,3
4378,5
25060,4
3709,5
26344,4
22924,3
4340,5
11514,1
14212,1
13288,1
9164,5
2358,5
21964,3
14365,1
22361,3
13712,1
23607,3
9756,5
26033,4
20153,3
15134,1
1815,4
21657,3
23919,4
5562,2
18445,2
4128,5
1814,4
20849,3
18598,2
14952,1
944,3
4937,1
22919,3
15212,1
24568,4
12876,1
8414,5
4249,5
21449,3
8878,5
585,2
2793,5
4298,5
17132,2
12839,1
6753,3
4087,5
2491,5
19445,2
5919,3
23424,3
22042,3
9199,5
26381,4
25819,4
10175,5
16970,2
26223,4
19821,2
22685,3
18809,2
4461,5
26320,4
919,3
24362,4
12487,1
17373,2
22708,3
20552,3
7311,4
14340,1
16706,2
9411,5
4576,5
7421,4
4191,5
11009,1
9844,5
13830,1
24978,4
18897,2
3136,5
4498,5
13510,1
4968,1
957,3
11392,1
5457,1
1562,4
17104,2
6116,3
14018,1
2136,4
20642,3
8675,5
10388,5
24268,4
14905,1
22474,3
4040,5
25094,4
18477,2
24303,4
175,1
9744,5
5099,1
9170,5
813,3
25114,4
3268,5
11205,1
3944,5
23409,3
2898,5
12623,1
7288,4
13120,1
2066,4
13938,1
6246,3
17964,2
20109,2
799,3
12968,1
4144,5
10704,5
9965,5
23645,3
10891,5
15600,2
9842,5
9601,5
91,1
7348,4
467,2
4876,1
20411,3
3352,5
5105,1
2193,5
6864,4
15575,2
7899,4
15610,2
11882,1
6332,3
26702,4
1089,3
10725,5
26036,4
5554,2
11890,1
20460,3
2200,5
23616,3
624,3
4360,5
22918,3
4150,5
12581,1
17536,2
26789,4
4332,5
3748,5
15209,1
2157,4
10858,5
13976,1
13050,1
12235,1
5115,1
8948,5
24836,4
21811,3
10397,5
16110,2
2553,5
6992,4
11905,1
15,1
24668,4
18852,2
8727,5
219,1
7801,4
17862,2
5833,3
3566,5
16206,2
22233,3
12037,1
9915,5
26346,4
21560,3
18785,2
21453,3
2982,5
12733,1
12591,1
25972,4
3955,5
20462,3
8346,5
23205,3
13853,1
13343,1
2082,4
16859,2
5666,2
16218,2
5202,1
17309,2
4071,5
14094,1
12934,1
15427,2
12926,1
3844,5
19835,2
10618,5
6238,3
2752,5
1011,3
19462,2
16305,2
17556,2
15516,2
13262,1
10110,5
10660,5
21412,3
5647,2
4594,5
12942,1
5877,3
4482,5
13780,1
12656,1
26234,4
22722,3
21020,3
8025,4
23735,3
7563,4
4694,5
25962,4
10206,5
4610,5
24585,4
14113,1
25219,4
14218,1
14596,1
13032,1
13621,1
5516,2
23342,3
25794,4
9133,5
17896,2
11564,1
755,3
6724,3
5936,3
26534,4
8413,5
25299,4
26178,4
10009,5
5014,1
23825,3
12001,1
3534,5
9959,5
20282,3
16177,2
15726,2
19897,2
9360,5
17354,2
10544,5
4255,5
4214,5
1039,3
450,2
13272,1
9248,5
6282,3
22519,3
2986,5
25470,4
13315,1
15578,2
20635,3
11370,1
25058,4
9857,5
3587,5
21355,3
22297,3
19025,2
13325,1
8863,5
19968,2
5326,1
22790,3
26495,4
2077,4
18759,2
3459,5
17931,2
7774,4
17034,2
6814,3
2577,5
867,3
21192,3
9823,5
17722,2
18944,2
15011,1
8272,5
20407,3
21123,3
3116,5
24071,4
9157,5
5986,3
15059,1
3513,5
8857,5
25064,4
5863,3
24859,4
17454,2
217,1
13888,1
1499,4
8285,5
8590,5
9783,5
17137,2
9992,5
11172,1
15200,1
13644,1
10722,5
7320,4
6274,3
15069,1
20569,3
7827,4
7252,4
13601,1
3867,5
6737,3
1914,4
7679,4
6672,3
6659,3
26347,4
3195,5
9619,5
19318,2
10987,1
15105,1
12804,1
2134,4
26018,4
4741,5
13426,1
1526,4
7632,4
26204,4
3738,5
21733,3
8791,5
19283,2
19487,2
23999,4
16735,2
12967,1
12884,1
24772,4
18183,2
14036,1
22682,3
4488,5
3609,5
4892,1
1675,4
11948,1
26061,4
20200,3
22701,3
1449,4
20263,3
20810,3
1328,4
7238,4
22284,3
12390,1
24563,4
19613,2
8004,4
10302,5
4857,1
18732,2
2097,4
5055,1
15389,2
19144,2
16085,2
22387,3
2410,5
2059,4
5328,1
2924,5
11024,1
17398,2
1927,4
1348,4
25011,4
26779,4
1582,4
3351,5
17567,2
24544,4
14786,1
23050,3
2175,4
25355,4
25088,4
21965,3
6765,3
26733,4
15403,2
18250,2
4089,5
19857,2
7385,4
23761,3
8489,5
7075,4
18768,2
13135,1
24152,4
21730,3
21298,3
11397,1
6874,4
20352,3
14521,1
21755,3
17492,2
2915,5
9944,5
6455,3
2619,5
5920,3
22624,3
8877,5
25873,4
20971,3
15405,2
24731,4
20364,3
19913,2
11535,1
1096,3
5451,1
23059,3
18549,2
25869,4
21446,3
16677,2
15695,2
9105,5
11727,1
9598,5
24677,4
26283,4
8586,5
8128,5
21930,3
6946,4
17321,2
2729,5
7737,4
25246,4
17159,2
5150,1
8315,5
24606,4
11235,1
9419,5
1679,4
23984,4
20104,2
8260,5
4623,5
21570,3
14516,1
25881,4
26165,4
17883,2
26884,4
23609,3
8862,5
10670,5
312,2
422,2
11822,1
15801,2
50,1
71,1
15229,1
18278,2
21668,3
22750,3
21018,3
20400,3
3332,5
21064,3
14455,1
7457,4
7438,4
1434,4
16419,2
22606,3
9304,5
23538,3
11629,1
23005,3
20656,3
4890,1
14434,1
19554,2
22925,3
18895,2
18061,2
17519,2
23336,3
18375,2
7972,4
6969,4
24596,4
3480,5
25498,4
26132,4
1088,3
16741,2
21152,3
8942,5
16161,2
3713,5
15474,2
10720,5
21634,3
18373,2
216,1
2799,5
6237,3
18224,2
18590,2
112,1
5242,1
26361,4
15983,2
9909,5
1719,4
25411,4
23779,3
19868,2
21945,3
16775,2
3938,5
12287,1
20071,2
11245,1
24782,4
14891,1
20712,3
11775,1
9189,5
23129,3
9371,5
20530,3
26090,4
23935,4
26101,4
432,2
13687,1
14143,1
15378,2
11955,1
3567,5
20580,3
25802,4
25076,4
5628,2
12593,1
14481,1
24641,4
2732,5
25334,4
7640,4
5798,3
9795,5
20202,3
3182,5
15321,2
10077,5
4984,1
24815,4
3270,5
18772,2
9814,5
17350,2
26100,4
16679,2
7636,4
2791,5
7665,4
5221,1
3799,5
25304,4
25091,4
19535,2
999,3
4517,5
15080,1
8954,5
9515,5
13987,1
4528,5
22699,3
12991,1
10178,5
26757,4
9080,5
18820,2
18621,2
18807,2
5699,2
5428,1
22079,3
25740,4
7650,4
17490,2
10902,5
13363,1
4195,5
11165,1
4485,5
5485,1
14064,1
24475,4
12134,1
4826,1
11432,1
26350,4
4541,5
1289,4
14986,1
10892,5
23459,3
2240,5
22745,3
18669,2
11338,1
13463,1
8199,5
18381,2
19893,2
13154,1
6343,3
11316,1
9784,5
15999,2
26506,4
13243,1
18834,2
16989,2
10710,5
1430,4
21641,3
4767,5
25145,4
14253,1
17602,2
7865,4
5152,1
6958,4
13910,1
19278,2
5964,3
8408,5
22236,3
7795,4
20102,2
24235,4
22218,3
10441,5
3739,5
23048,3
8412,5
11043,1
22511,3
17764,2
18978,2
14311,1
22004,3
8309,5
17297,2
3085,5
10999,1
9294,5
18042,2
1672,4
4462,5
3107,5
13863,1
7604,4
12537,1
21505,3
15815,2
21493,3
22426,3
1152,4
26549,4
14616,1
5275,1
18628,2
2057,4
8718,5
6862,4
6929,4
25020,4
10984,1
10533,5
10156,5
25667,4
26682,4
10270,5
12862,1
25777,4
26469,4
18610,2
20025,2
11345,1
26792,4
24439,4
11978,1
22884,3
7249,4
15806,2
15486,2
2375,5
10204,5
14119,1
10776,5
15051,1
8734,5
3230,5
19296,2
18957,2
26741,4
25590,4
25756,4
4508,5
22669,3
13829,1
19349,2
20584,3
6024,3
3734,5
23137,3
752,3
3448,5
13416,1
3582,5
9742,5
21710,3
5399,1
24288,4
5488,1
19569,2
24278,4
11057,1
18153,2
8573,5
24824,4
7052,4
6624,3
5487,1
26299,4
1678,4
9650,5
20766,3
17686,2
10260,5
3206,5
1566,4
11943,1
13393,1
3689,5
24007,4
12439,1
13557,1
847,3
4302,5
7185,4
19547,2
8917,5
3208,5
20472,3
25624,4
18915,2
2226,5
19191,2
26062,4
16847,2
18404,2
1438,4
12090,1
7483,4
25385,4
13722,1
7290,4
2390,5
22045,3
14437,1
2661,5
25937,4
10341,5
19028,2
2615,5
2384,5
18079,2
8716,5
21499,3
10512,5
308,2
25772,4
85,1
891,3
24647,4
21263,3
3690,5
10461,5
10401,5
17071,2
17807,2
6678,3
3581,5
166,1
19470,2
24259,4
11921,1
3942,5
26764,4
12195,1
6434,3
9175,5
13269,1
21840,3
15877,2
17339,2
14103,1
8415,5
10883,5
17846,2
8351,5
13074,1
23099,3
6252,3
10228,5
19576,2
706,3
21776,3
9457,5
8460,5
20167,3
3313,5
19514,2
1621,4
8380,5
601,2
25759,4
15114,1
25970,4
25680,4
9067,5
18447,2
15998,2
21133,3
10569,5
15257,1
10644,5
5926,3
19589,2
8644,5
11054,1
4168,5
15267,1
24759,4
16526,2
10808,5
8847,5
14387,1
13333,1
676,3
4713,5
1090,3
885,3
7140,4
9571,5
21316,3
22608,3
9521,5
9760,5
19083,2
23768,3
23589,3
54,1
26770,4
8504,5
8433,5
2860,5
13182,1
4292,5
4078,5
23337,3
19438,2
23282,3
25926,4
14580,1
18222,2
18773,2
2657,5
17467,2
7138,4
21414,3
11189,1
2698,5
9906,5
4544,5
6115,3
1010,3
25598,4
985,3
10168,5
14133,1
1278,4
3290,5
25128,4
19931,2
25358,4
20429,3
19263,2
20830,3
9762,5
22376,3
8788,5
17750,2
26626,4
15341,2
26055,4
6971,4
25672,4
24236,4
2344,5
9608,5
20019,2
23892,4
5978,3
13252,1
3530,5
18099,2
3442,5
14522,1
16337,2
19716,2
25541,4
24956,4
12253,1
10735,5
18439,2
22292,3
244,1
22602,3
20491,3
13903,1
11740,1
10908,5
3111,5
15329,2
14771,1
22609,3
15308,2
26213,4
332,2
17403,2
5419,1
21041,3
6026,3
15161,1
19350,2
21813,3
5165,1
9682,5
10728,5
2872,5
9700,5
7548,4
6557,3
14645,1
10939,1
20499,3
25417,4
22642,3
24788,4
20781,3
14795,1
7316,4
375,2
16987,2
20962,3
11193,1
10974,1
20483,3
1208,4
14251,1
5077,1
17606,2
6920,4
22537,3
18613,2
352,2
11252,1
14361,1
16352,2
15510,2
3038,5
1307,4
13697,1
8963,5
17273,2
19573,2
3053,5
19825,2
25882,4
18879,2
16367,2
12687,1
13060,1
8429,5
19510,2
26545,4
5794,3
3673,5
5850,3
22883,3
22220,3
10758,5
2089,4
16889,2
21596,3
4630,5
18903,2
151,1
18964,2
6726,3
25408,4
15171,1
8143,5
19845,2
13840,1
2686,5
26826,4
4807,1
16574,2
10406,5
3874,5
2372,5
23581,3
4625,5
13651,1
23937,4
22183,3
22468,3
6067,3
26215,4
16319,2
843,3
17810,2
14578,1
8430,5
21087,3
6502,3
8264,5
11554,1
7676,4
7778,4
15131,1
22860,3
25776,4
6009,3
12962,1
2595,5
24891,4
2208,5
3266,5
24587,4
2122,4
23623,3
6835,4
22156,3
119,1
16615,2
15677,2
6581,3
6998,4
16594,2
13634,1
8941,5
16086,2
22319,3
5538,2
1982,4
2594,5
26796,4
14993,1
18053,2
11776,1
2707,5
1458,4
13491,1
14202,1
14706,1
26308,4
13734,1
17094,2
6449,3
22409,3
9726,5
12117,1
9848,5
20261,3
23191,3
23797,3
25670,4
26153,4
9689,5
22749,3
25478,4
23508,3
6411,3
13730,1
6808,3
23585,3
4486,5
16913,2
2114,4
534,2
21796,3
1662,4
10163,5
22258,3
20214,3
8028,4
7634,4
23403,3
17752,2
7460,4
10852,5
10509,5
6995,4
23330,3
9573,5
9785,5
21260,3
1005,3
12068,1
26635,4
9156,5
12629,1
5470,1
20678,3
12790,1
24883,4
14890,1
260,1
15188,1
4795,1
3688,5
23697,3
13216,1
21952,3
17684,2
8131,5
6129,3
417,2
23151,3
23686,3
14694,1
4613,5
15030,1
11635,1
6478,3
368,2
24480,4
8950,5
23691,3
23604,3
20982,3
16811,2
7984,4
1034,3
26103,4
1873,4
5341,1
25826,4
12419,1
22513,3
3850,5
24159,4
13266,1
17777,2
3236,5
18162,2
8135,5
10610,5
6957,4
596,2
16596,2
13067,1
26809,4
5490,1
14005,1
3837,5
12816,1
24534,4
19240,2
20596,3
23993,4
2403,5
16037,2
19353,2
5509,2
26179,4
10590,5
18464,2
2646,5
3987,5
793,3
8929,5
15553,2
17099,2
18000,2
19120,2
14046,1
12320,1
10790,5
808,3
4453,5
16321,2
19071,2
21088,3
9473,5
10045,5
24073,4
24406,4
18417,2
20905,3
25466,4
286,2
1654,4
26541,4
17130,2
6789,3
15697,2
521,2
24868,4
1802,4
22404,3
8523,5
24989,4
16755,2
2172,4
17664,2
16549,2
8181,5
8583,5
21872,3
9688,5
20540,3
1148,4
23692,3
9142,5
4324,5
11028,1
24355,4
26649,4
4701,5
14720,1
16062,2
13639,1
7394,4
979,3
7111,4
25337,4
26867,4
15047,1
9782,5
24635,4
11508,1
1264,4
21982,3
16138,2
20115,2
10703,5
23172,3
9458,5
20883,3
14353,1
7072,4
18648,2
22302,3
657,3
19379,2
15205,1
939,3
16821,2
10088,5
1555,4
16223,2
16449,2
12030,1
6767,3
17409,2
14714,1
21174,3
17283,2
12107,1
9318,5
16623,2
11753,1
1363,4
3553,5
19664,2
16541,2
23673,3
20621,3
12570,1
15280,2
16481,2
17308,2
19194,2
17342,2
23924,4
4300,5
5552,2
12264,1
23953,4
17031,2
11083,1
8125,5
23224,3
18091,2
1570,4
10519,5
3367,5
275,1
2574,5
6097,3
9919,5
1133,4
9166,5
21616,3
21829,3
6922,4
22656,3
6062,3
10525,5
13991,1
18892,2
25256,4
10060,5
22833,3
2040,4
5774,3
18129,2
7493,4
8846,5
2434,5
193,1
2149,4
1308,4
24032,4
8444,5
338,2
3302,5
10552,5
7753,4
7328,4
2730,5
20582,3
13318,1
10276,5
18330,2
17733,2
17800,2
1072,3
24866,4
15070,1
6768,3
4187,5
23794,3
11422,1
24771,4
8439,5
17560,2
18854,2
3523,5
1439,4
20326,3
26169,4
848,3
21858,3
3743,5
22126,3
26672,4
8531,5
4827,1
25713,4
19632,2
15232,1
12063,1
7862,4
13878,1
8577,5
21119,3
26837,4
9482,5
15241,1
24137,4
14894,1
4601,5
22653,3
20260,3
15004,1
26685,4
12474,1
25862,4
12853,1
5425,1
22095,3
26550,4
7106,4
4075,5
13161,1
18745,2
12838,1
19662,2
21118,3
4012,5
14563,1
10033,5
23055,3
2882,5
10542,5
234,1
24982,4
17032,2
3631,5
24501,4
22990,3
20360,3
21775,3
4855,1
25767,4
7395,4
5821,3
18075,2
4551,5
9926,5
23803,3
8513,5
6663,3
17815,2
3181,5
2051,4
6151,3
5787,3
25799,4
4743,5
20987,3
22366,3
25966,4
15653,2
6552,3
26390,4
20316,3
14788,1
14756,1
4198,5
21564,3
14926,1
15067,1
6369,3
9456,5
22959,3
9545,5
6295,3
16542,2
15965,2
24831,4
297,2
13043,1
25101,4
13667,1
9168,5
26644,4
16099,2
24319,4
17195,2
25134,4
24171,4
23021,3
2965,5
5418,1
11824,1
18846,2
1792,4
10936,1
16744,2
17545,2
17179,2
22395,3
15658,2
19710,2
2129,4
16266,2
26455,4
2907,5
15791,2
2667,5
20406,3
818,3
21673,3
15046,1
9220,5
20610,3
13010,1
18710,2
4069,5
11846,1
13702,1
23966,4
15917,2
15720,2
18149,2
13898,1
14641,1
6299,3
8149,5
1564,4
2207,5
4352,5
20,1
21646,3
26195,4
5028,1
4920,1
23013,3
3063,5
19141,2
18536,2
61,1
16459,2
23354,3
22184,3
5101,1
11762,1
5648,2
1317,4
11051,1
17786,2
20577,3
11071,1
20735,3
25177,4
8098,4
2888,5
13271,1
14991,1
12449,1
14582,1
16953,2
16364,2
7020,4
11862,1
16178,2
20745,3
18397,2
11185,1
16699,2
11524,1
8624,5
7356,4
10744,5
118,1
10922,1
826,3
10774,5
26145,4
16025,2
13681,1
7030,4
17377,2
13391,1
14981,1
7941,4
25055,4
7433,4
4788,1
10450,5
807,3
11713,1
9600,5
5886,3
1367,4
25083,4
18410,2
4109,5
2197,5
20041,2
23064,3
24090,4
15174,1
1801,4
17699,2
24263,4
19705,2
19272,2
1135,4
8361,5
10337,5
6231,3
11963,1
5310,1
17917,2
24422,4
8087,4
15277,1
1132,4
7609,4
24005,4
24848,4
14380,1
4105,5
9315,5
7237,4
14209,1
20968,3
10570,5
24327,4
17141,2
8849,5
22102,3
3981,5
11046,1
23061,3
25346,4
22405,3
2542,5
26561,4
1385,4
14165,1
13033,1
20861,3
26574,4
5128,1
13241,1
12741,1
23577,3
26679,4
17371,2
26239,4
16971,2
15301,2
15298,2
16586,2
18622,2
14665,1
13219,1
6784,3
22137,3
1436,4
8708,5
19027,2
15007,1
617,3
22506,3
21276,3
23210,3
23983,4
12698,1
4565,5
15921,2
8980,5
24803,4
172,1
12459,1
6415,3
19523,2
11145,1
19351,2
20597,3
4822,1
4877,1
11463,1
13519,1
11605,1
19172,2
9264,5
23830,3
21517,3
2920,5
4261,5
18303,2
9873,5
20318,3
17546,2
9578,5
13740,1
25070,4
9773,5
11668,1
4323,5
6305,3
17852,2
100,1
24545,4
11611,1
20036,2
8091,4
8633,5
15050,1
7166,4
1999,4
3358,5
12536,1
19877,2
12376,1
4499,5
23123,3
7062,4
22605,3
25460,4
24173,4
5213,1
8499,5
8464,5
69,1
9888,5
7618,4
12000,1
20147,3
8159,5
19414,2
14861,1
17129,2
20845,3
8804,5
2277,5
14080,1
8772,5
13582,1
10585,5
24516,4
26602,4
21281,3
2747,5
17650,2
7492,4
2187,5
11559,1
1810,4
7469,4
19253,2
13750,1
9055,5
25721,4
16043,2
6497,3
11739,1
19909,2
13179,1
20886,3
1390,4
18260,2
6646,3
13022,1
7693,4
20665,3
17394,2
25688,4
7915,4
22001,3
4310,5
25861,4
5869,3
15348,2
11114,1
18655,2
22241,3
18704,2
2766,5
120,1
22475,3
26652,4
10899,5
5092,1
5904,3
23166,3
6234,3
13087,1
20424,3
8629,5
9855,5
2671,5
17518,2
16283,2
25186,4
18938,2
23956,4
18232,2
21876,3
11505,1
13948,1
13782,1
4659,5
159,1
26027,4
24929,4
25587,4
289,2
4900,1
11217,1
25500,4
26567,4
7085,4
2060,4
3395,5
15478,2
21845,3
906,3
3355,5
13208,1
26154,4
13126,1
25635,4
18118,2
16578,2
5182,1
9307,5
58,1
18495,2
440,2
24473,4
24296,4
20399,3
11115,1
3062,5
7675,4
6416,3
8889,5
19865,2
19400,2
16881,2
22357,3
11407,1
18975,2
9951,5
8589,5
26824,4
19158,2
9162,5
24573,4
10600,5
4365,5
9474,5
25267,4
1012,3
20599,3
15879,2
19502,2
25589,4
3142,5
23020,3
1246,4
2176,4
10594,5
12906,1
22149,3
3235,5
5441,1
3904,5
24577,4
2404,5
9300,5
5078,1
9306,5
8205,5
4233,5
15213,1
19910,2
20054,2
15425,2
12909,1
14363,1
21808,3
7959,4
20697,3
10478,5
6132,3
25313,4
18437,2
13802,1
538,2
26110,4
7750,4
11982,1
12834,1
12846,1
15851,2
24758,4
16158,2
9187,5
9968,5
18794,2
22272,3
16636,2
13685,1
20899,3
21545,3
4479,5
21391,3
25497,4
26743,4
18900,2
16399,2
6694,3
25974,4
21160,3
14974,1
6813,3
26054,4
10034,5
25428,4
239,1
459,2
24683,4
12694,1
498,2
19076,2
11429,1
25947,4
24212,4
16972,2
21040,3
15632,2
12181,1
10554,5
4906,1
14558,1
14899,1
20237,3
5584,2
24555,4
23755,3
12932,1
26327,4
13812,1
4066,5
5555,2
17045,2
127,1
13157,1
24294,4
8923,5
238,1
23170,3
6144,3
2884,5
22943,3
13477,1
15094,1
11433,1
19060,2
7933,4
16356,2
8745,5
7091,4
5857,3
20940,3
5903,3
2533,5
8882,5
14573,1
17319,2
21215,3
8217,5
5927,3
22216,3
10221,5
18577,2
2377,5
23593,3
25053,4
18007,2
19504,2
8191,5
9955,5
5913,3
16614,2
10078,5
16302,2
16813,2
9620,5
23238,3
9839,5
24253,4
21070,3
22303,3
11944,1
22091,3
5644,2
24619,4
12074,1
18418,2
9242,5
9358,5
8715,5
5479,1
25951,4
20467,3
22972,3
6052,3
3168,5
4981,1
21248,3
3975,5
1359,4
2451,5
3400,5
10953,1
8604,5
13006,1
6206,3
666,3
24502,4
9065,5
3080,5
8318,5
6272,3
14697,1
285,2
6705,3
342,2
5100,1
4769,5
19775,2
12603,1
7323,4
24176,4
181,1
13454,1
20949,3
2003,4
25982,4
19725,2
22604,3
15416,2
16743,2
26116,4
3106,5
25754,4
26633,4
4232,5
12348,1
18832,2
11653,1
2498,5
1007,3
23759,3
25129,4
11378,1
15810,2
1706,4
23731,3
4451,5
22354,3
6320,3
12638,1
11477,1
11743,1
7598,4
11361,1
14241,1
1953,4
16612,2
14956,1
26760,4
6525,3
16537,2
7009,4
1635,4
26124,4
13584,1
22989,3
5582,2
11522,1
21172,3
11499,1
2102,4
23543,3
12045,1
21618,3
14050,1
14465,1
23361,3
5759,3
2985,5
7911,4
21404,3
18411,2
1599,4
1217,4
6859,4
10912,1
23526,3
22636,3
17885,2
9090,5
11719,1
2061,4
20323,3
7924,4
18894,2
2088,4
24648,4
20884,3
13024,1
22229,3
22540,3
26457,4
23067,3
5269,1
423,2
3683,5
14125,1
2393,5
16887,2
7125,4
10467,5
3237,5
5302,1
1156,4
12572,1
23010,3
18056,2
26863,4
3376,5
24709,4
22855,3
25325,4
1023,3
1532,4
23303,3
20021,2
10837,5
12903,1
16565,2
13423,1
20464,3
17252,2
15783,2
26692,4
4560,5
7168,4
19276,2
20228,3
592,2
713,3
24895,4
26605,4
6294,3
4764,5
3288,5
21514,3
12100,1
15410,2
26482,4
25975,4
12830,1
4074,5
1200,4
18862,2
22695,3
4509,5
23228,3
22307,3
26105,4
114,1
5141,1
8257,5
18806,2
9832,5
21543,3
7884,4
13422,1
17225,2
18226,2
16048,2
26699,4
19581,2
9731,5
17259,2
15778,2
15596,2
4680,5
4099,5
7256,4
14001,1
17240,2
19849,2
20761,3
10510,5
13967,1
15071,1
20224,3
2474,5
16284,2
16599,2
12667,1
26035,4
8011,4
1568,4
11349,1
24072,4
14984,1
8007,4
2675,5
17549,2
15291,2
8646,5
19126,2
12963,1
6118,3
17953,2
14942,1
8273,5
5187,1
11363,1
10208,5
13412,1
364,2
24627,4
679,3
5581,2
5102,1
14008,1
7456,4
23815,3
14917,1
2989,5
11947,1
22743,3
8829,5
3016,5
12478,1
16403,2
8786,5
26880,4
301,2
18733,2
4184,5
17826,2
1228,4
26034,4
19063,2
13040,1
15587,2
16278,2
331,2
5132,1
13736,1
16495,2
18231,2
2787,5
14943,1
14180,1
11910,1
10296,5
2745,5
22007,3
15648,2
3894,5
1994,4
13748,1
11712,1
12284,1
18122,2
8045,4
15055,1
26467,4
20752,3
24469,4
13488,1
2418,5
19045,2
5568,2
9477,5
8840,5
2184,4
4305,5
23629,3
3010,5
11812,1
15062,1
3269,5
12534,1
7581,4
17238,2
18457,2
25491,4
16533,2
6054,3
19322,2
2002,4
23909,4
1723,4
23321,3
18158,2
3319,5
17957,2
21158,3
22659,3
182,1
10063,5
3418,5
13003,1
6268,3
23624,3
9692,5
8171,5
24280,4
851,3
2899,5
17038,2
13256,1
12833,1
6904,4
3869,5
25690,4
21535,3
11488,1
19586,2
20933,3
1649,4
8307,5
10855,5
24050,4
8099,4
26217,4
19443,2
5062,1
17186,2
18466,2
8898,5
17442,2
4755,5
11808,1
7258,4
11066,1
11198,1
10423,5
12241,1
18599,2
1055,3
23038,3
23240,3
13172,1
6675,3
16982,2
14595,1
313,2
12364,1
19907,2
23485,3
26510,4
2903,5
7575,4
14763,1
22778,3
9656,5
7701,4
14219,1
22967,3
3096,5
4949,1
11587,1
23642,3
4000,5
16781,2
25340,4
13215,1
20277,3
18124,2
17348,2
8722,5
8161,5
3097,5
14790,1
13861,1
5053,1
16108,2
6521,3
21881,3
19717,2
6162,3
6029,3
25062,4
2988,5
15445,2
22508,3
17194,2
12229,1
1761,4
26080,4
8328,5
25212,4
24784,4
21691,3
19459,2
5493,1
3687,5
14750,1
705,3
6293,3
8551,5
13251,1
26138,4
17948,2
23202,3
10694,5
24333,4
18713,2
10601,5
8990,5
22613,3
26729,4
1822,4
24177,4
10514,5
13406,1
9622,5
13973,1
5491,1
18881,2
18402,2
8649,5
23944,4
26791,4
5804,3
19098,2
21258,3
17583,2
12325,1
14412,1
17544,2
10562,5
22582,3
24799,4
20480,3
20959,3
3481,5
19413,2
26624,4
16347,2
17637,2
16724,2
7567,4
14026,1
8637,5
16065,2
16828,2
10859,5
26725,4
6722,3
17199,2
15489,2
22647,3
21471,3
12812,1
11616,1
7222,4
3858,5
18015,2
3674,5
9115,5
26673,4
24508,4
2764,5
18657,2
7759,4
17829,2
23065,3
3094,5
10778,5
6431,3
11234,1
3884,5
23955,4
25536,4
7697,4
15420,2
9899,5
7510,4
18022,2
20275,3
21256,3
157,1
4023,5
24095,4
453,2
11518,1
4931,1
21305,3
16980,2
19117,2
15614,2
6701,3
9495,5
15782,2
13111,1
6812,3
21325,3
19707,2
13204,1
841,3
9388,5
11302,1
5929,3
24308,4
6826,3
1746,4
7227,4
26404,4
2048,4
19250,2
10690,5
26232,4
24375,4
10516,5
11899,1
15315,2
12972,1
17607,2
18708,2
7926,4
15156,1
3750,5
18097,2
15605,2
6956,4
24487,4
14778,1
293,2
14737,1
19213,2
673,3
9299,5
19348,2
14237,1
10738,5
9913,5
1554,4
13046,1
19689,2
12498,1
17999,2
756,3
21030,3
11215,1
18690,2
19537,2
9728,5
7123,4
11268,1
19617,2
18187,2
